part;time [s];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s];center.x [m];center.y [m];center.z [m];surge [m];heave [m];pitch [deg]
116;  1.160020991330E+00;  2.7549022E-01;  0.0000000E+00;  2.6557636E-01;  0.0000000E+00;  5.5363312E-02;  0.0000000E+00;  2.906429569309E+00;  0.000000000000E+00;  1.051521252077E+00;  3.1576250E-02;  1.7184711E-02; -5.5398036E-01
117;  1.170010720556E+00;  2.8015572E-01;  0.0000000E+00;  3.0288386E-01;  0.0000000E+00;  4.6539530E-02;  0.0000000E+00;  2.909185304100E+00;  0.000000000000E+00;  1.054292179951E+00;  3.4331976E-02;  1.9955642E-02; -5.7229011E-01
118;  1.180022285595E+00;  2.8650302E-01;  0.0000000E+00;  2.9627931E-01;  0.0000000E+00;  6.2068482E-03;  0.0000000E+00;  2.912035939530E+00;  0.000000000000E+00;  1.057490897376E+00;  3.7182607E-02;  2.3154411E-02; -5.8034108E-01
119;  1.190017075795E+00;  2.9451981E-01;  0.0000000E+00;  2.9173395E-01;  0.0000000E+00;  9.4041275E-03;  0.0000000E+00;  2.914933869569E+00;  0.000000000000E+00;  1.060476087815E+00;  4.0080526E-02;  2.6139539E-02; -5.8379397E-01
120;  1.200014289464E+00;  3.0743149E-01;  0.0000000E+00;  3.3661589E-01;  0.0000000E+00; -5.8892695E-03;  0.0000000E+00;  2.917925433766E+00;  0.000000000000E+00;  1.063468217833E+00;  4.3072097E-02;  2.9131704E-02; -5.8660179E-01
121;  1.210009569067E+00;  3.2082957E-01;  0.0000000E+00;  3.9854118E-01;  0.0000000E+00; -2.2203238E-03;  0.0000000E+00;  2.921058106698E+00;  0.000000000000E+00;  1.067201382274E+00;  4.6204836E-02;  3.2864896E-02; -5.7387130E-01
122;  1.220003055850E+00;  3.1960723E-01;  0.0000000E+00;  3.6374202E-01;  0.0000000E+00; -6.0728874E-02;  0.0000000E+00;  2.924257276192E+00;  0.000000000000E+00;  1.071031480947E+00;  4.9403893E-02;  3.6694932E-02; -5.5326252E-01
123;  1.230014620889E+00;  3.3037665E-01;  0.0000000E+00;  3.8054544E-01;  0.0000000E+00; -1.1865094E-02;  0.0000000E+00;  2.927510068181E+00;  0.000000000000E+00;  1.074871901044E+00;  5.2656757E-02;  4.0535379E-02; -5.2875558E-01
124;  1.240005407944E+00;  3.3376095E-01;  0.0000000E+00;  3.6675388E-01;  0.0000000E+00; -4.5226526E-02;  0.0000000E+00;  2.930822191986E+00;  0.000000000000E+00;  1.078636846067E+00;  5.5968930E-02;  4.4300361E-02; -5.0360346E-01
125;  1.250018339480E+00;  3.4085557E-01;  0.0000000E+00;  4.0051338E-01;  0.0000000E+00; -6.6187665E-02;  0.0000000E+00;  2.934206127533E+00;  0.000000000000E+00;  1.082528806197E+00;  5.9352909E-02;  4.8192292E-02; -4.7177258E-01
126;  1.260005376403E+00;  3.4382325E-01;  0.0000000E+00;  4.0112722E-01;  0.0000000E+00; -1.0396473E-01;  0.0000000E+00;  2.937623987628E+00;  0.000000000000E+00;  1.086679060339E+00;  6.2770690E-02;  5.2342504E-02; -4.1529851E-01
127;  1.270020376942E+00;  3.4975141E-01;  0.0000000E+00;  4.0918490E-01;  0.0000000E+00; -1.1810073E-01;  0.0000000E+00;  2.941103682945E+00;  0.000000000000E+00;  1.090703957706E+00;  6.6250445E-02;  5.6367458E-02; -3.6208634E-01
128;  1.280005479143E+00;  3.5462868E-01;  0.0000000E+00;  3.9000049E-01;  0.0000000E+00; -1.0433075E-01;  0.0000000E+00;  2.944602969006E+00;  0.000000000000E+00;  1.094487196902E+00;  6.9749725E-02;  6.0150694E-02; -2.9926020E-01
129;  1.290003373788E+00;  3.5809034E-01;  0.0000000E+00;  4.0938669E-01;  0.0000000E+00; -1.5337639E-01;  0.0000000E+00;  2.948158440824E+00;  0.000000000000E+00;  1.098584935678E+00;  7.3305121E-02;  6.4248434E-02; -2.1532518E-01
130;  1.300006685350E+00;  3.5869408E-01;  0.0000000E+00;  3.7335104E-01;  0.0000000E+00; -1.8821217E-01;  0.0000000E+00;  2.951746894885E+00;  0.000000000000E+00;  1.102404278332E+00;  7.6893524E-02;  6.8067750E-02; -1.2670990E-01
131;  1.310018250388E+00;  3.6387604E-01;  0.0000000E+00;  3.9124227E-01;  0.0000000E+00; -1.9638959E-01;  0.0000000E+00;  2.955366121612E+00;  0.000000000000E+00;  1.106310609262E+00;  8.0512878E-02;  7.1974036E-02; -1.9019336E-02
132;  1.320007010040E+00;  3.6295393E-01;  0.0000000E+00;  3.2778102E-01;  0.0000000E+00; -2.2070935E-01;  0.0000000E+00;  2.959001683070E+00;  0.000000000000E+00;  1.109894905605E+00;  8.4148319E-02;  7.5558339E-02;  9.4683246E-02
133;  1.330018575079E+00;  3.6799353E-01;  0.0000000E+00;  3.3998352E-01;  0.0000000E+00; -2.1538828E-01;  0.0000000E+00;  2.962656153536E+00;  0.000000000000E+00;  1.113353375812E+00;  8.7802800E-02;  7.9016851E-02;  2.2465818E-01
134;  1.340007334730E+00;  3.6947614E-01;  0.0000000E+00;  3.3143127E-01;  0.0000000E+00; -2.4900188E-01;  0.0000000E+00;  2.966340183139E+00;  0.000000000000E+00;  1.116641217133E+00;  9.1486807E-02;  8.2304681E-02;  3.5492723E-01
135;  1.350018899769E+00;  3.6979955E-01;  0.0000000E+00;  2.8659829E-01;  0.0000000E+00; -2.5672296E-01;  0.0000000E+00;  2.970035071335E+00;  0.000000000000E+00;  1.119695903022E+00;  9.5181700E-02;  8.5359380E-02;  5.0337315E-01
136;  1.360007659421E+00;  3.7064585E-01;  0.0000000E+00;  2.9253566E-01;  0.0000000E+00; -2.8155386E-01;  0.0000000E+00;  2.973730935707E+00;  0.000000000000E+00;  1.122580866167E+00;  9.8877663E-02;  8.8244378E-02;  6.5928546E-01
137;  1.370019224460E+00;  3.7187934E-01;  0.0000000E+00;  2.5891376E-01;  0.0000000E+00; -2.8906640E-01;  0.0000000E+00;  2.977443911180E+00;  0.000000000000E+00;  1.125457400946E+00;  1.0259059E-01;  9.1120889E-02;  8.3469662E-01
138;  1.380007984111E+00;  3.6956179E-01;  0.0000000E+00;  2.4992098E-01;  0.0000000E+00; -3.4656230E-01;  0.0000000E+00;  2.981143647276E+00;  0.000000000000E+00;  1.127904166927E+00;  1.0629031E-01;  9.3567661E-02;  1.0207386E+00
139;  1.390019549150E+00;  3.7033308E-01;  0.0000000E+00;  2.0605284E-01;  0.0000000E+00; -3.5481954E-01;  0.0000000E+00;  2.984855588025E+00;  0.000000000000E+00;  1.130494012559E+00;  1.1000230E-01;  9.6157497E-02;  1.2196204E+00
140;  1.400008308802E+00;  3.6892307E-01;  0.0000000E+00;  2.1654244E-01;  0.0000000E+00; -4.0214020E-01;  0.0000000E+00;  2.988557674822E+00;  0.000000000000E+00;  1.132410370249E+00;  1.1370431E-01;  9.8073824E-02;  1.4239363E+00
141;  1.410019873841E+00;  3.6668515E-01;  0.0000000E+00;  1.6907921E-01;  0.0000000E+00; -4.2630124E-01;  0.0000000E+00;  2.992246132494E+00;  0.000000000000E+00;  1.134420363008E+00;  1.1739287E-01;  1.0008383E-01;  1.6557427E+00
142;  1.420008633492E+00;  3.6234292E-01;  0.0000000E+00;  1.7379016E-01;  0.0000000E+00; -4.8321477E-01;  0.0000000E+00;  2.995884916335E+00;  0.000000000000E+00;  1.136101485558E+00;  1.2103161E-01;  1.0176497E-01;  1.9159595E+00
143;  1.430020198531E+00;  3.6289933E-01;  0.0000000E+00;  1.1938379E-01;  0.0000000E+00; -4.6020967E-01;  0.0000000E+00;  2.999509876951E+00;  0.000000000000E+00;  1.137729326893E+00;  1.2465654E-01;  1.0339282E-01;  2.1919193E+00
144;  1.440008958183E+00;  3.6082304E-01;  0.0000000E+00;  8.4901147E-02;  0.0000000E+00; -4.8722383E-01;  0.0000000E+00;  3.003121249985E+00;  0.000000000000E+00;  1.138620655806E+00;  1.2826788E-01;  1.0428407E-01;  2.4698218E+00
145;  1.450020523222E+00;  3.5406184E-01;  0.0000000E+00;  5.0830301E-02;  0.0000000E+00; -5.6955969E-01;  0.0000000E+00;  3.006697692403E+00;  0.000000000000E+00;  1.139379034319E+00;  1.3184433E-01;  1.0504248E-01;  2.7748503E+00
146;  1.460009282873E+00;  3.5213247E-01;  0.0000000E+00;  2.7145034E-02;  0.0000000E+00; -5.5524027E-01;  0.0000000E+00; -9.775575747425E-03;  0.000000000000E+00;  1.139716555871E+00;  1.3537113E-01;  1.0538005E-01;  3.0972244E+00
147;  1.470020847912E+00;  3.4746325E-01;  0.0000000E+00; -3.1834289E-02;  0.0000000E+00; -6.2010157E-01;  0.0000000E+00; -6.262749532766E-03;  0.000000000000E+00;  1.139506909687E+00;  1.3888388E-01;  1.0517033E-01;  3.4284001E+00
148;  1.480009607564E+00;  3.4447452E-01;  0.0000000E+00; -4.6858076E-02;  0.0000000E+00; -6.0155344E-01;  0.0000000E+00; -2.810126783663E-03;  0.000000000000E+00;  1.139113131757E+00;  1.4233660E-01;  1.0477662E-01;  3.7833547E+00
149;  1.490021172603E+00;  3.3962813E-01;  0.0000000E+00; -8.5143596E-02;  0.0000000E+00; -6.4455605E-01;  0.0000000E+00;  6.127261903861E-04;  0.000000000000E+00;  1.138374474796E+00;  1.4575935E-01;  1.0403789E-01;  4.1452444E+00
150;  1.500009932254E+00;  3.3397579E-01;  0.0000000E+00; -1.1326802E-01;  0.0000000E+00; -6.7372233E-01;  0.0000000E+00;  3.971336673736E-03;  0.000000000000E+00;  1.137295279588E+00;  1.4911806E-01;  1.0295873E-01;  4.5339767E+00
151;  1.510021497293E+00;  3.2998109E-01;  0.0000000E+00; -1.3108757E-01;  0.0000000E+00; -6.7293376E-01;  0.0000000E+00;  7.293322423282E-03;  0.000000000000E+00;  1.136034598653E+00;  1.5243998E-01;  1.0169802E-01;  4.9277314E+00
152;  1.520010256945E+00;  3.2444015E-01;  0.0000000E+00; -1.9158582E-01;  0.0000000E+00; -7.2001296E-01;  0.0000000E+00;  1.054606642077E-02;  0.000000000000E+00;  1.134468540491E+00;  1.5569271E-01;  1.0013201E-01;  5.3459250E+00
153;  1.530021821984E+00;  3.1608063E-01;  0.0000000E+00; -1.7990686E-01;  0.0000000E+00; -7.3573941E-01;  0.0000000E+00;  1.374859560821E-02;  0.000000000000E+00;  1.132790576448E+00;  1.5889534E-01;  9.8454049E-02;  5.7605368E+00
154;  1.540010581635E+00;  3.1253740E-01;  0.0000000E+00; -2.3204064E-01;  0.0000000E+00; -7.3959798E-01;  0.0000000E+00;  1.689110442331E-02;  0.000000000000E+00;  1.130565616358E+00;  1.6203786E-01;  9.6229091E-02;  6.1940710E+00
155;  1.550022146674E+00;  3.0345976E-01;  0.0000000E+00; -2.5362578E-01;  0.0000000E+00; -7.8091925E-01;  0.0000000E+00;  1.998259760013E-02;  0.000000000000E+00;  1.128167772533E+00;  1.6512931E-01;  9.3831200E-02;  6.6241962E+00
156;  1.560010906326E+00;  3.0120254E-01;  0.0000000E+00; -3.1286064E-01;  0.0000000E+00; -7.5465226E-01;  0.0000000E+00;  2.301221080737E-02;  0.000000000000E+00;  1.125206612565E+00;  1.6815894E-01;  9.0870066E-02;  7.0648927E+00
157;  1.570022471365E+00;  2.9340112E-01;  0.0000000E+00; -3.4170994E-01;  0.0000000E+00; -7.7621794E-01;  0.0000000E+00;  2.598907623926E-02;  0.000000000000E+00;  1.121977502914E+00;  1.7113570E-01;  8.7640941E-02;  7.4982443E+00
158;  1.580011231016E+00;  2.8214377E-01;  0.0000000E+00; -3.2531112E-01;  0.0000000E+00; -7.4050719E-01;  0.0000000E+00;  2.888190184915E-02;  0.000000000000E+00;  1.118544485262E+00;  1.7402859E-01;  8.4207925E-02;  7.9282152E+00
159;  1.590022796055E+00;  2.7547672E-01;  0.0000000E+00; -3.7734100E-01;  0.0000000E+00; -7.5059044E-01;  0.0000000E+00;  3.168583361625E-02;  0.000000000000E+00;  1.114994855423E+00;  1.7683251E-01;  8.0658288E-02;  8.3446691E+00
160;  1.600011555707E+00;  2.6384708E-01;  0.0000000E+00; -3.7553921E-01;  0.0000000E+00; -7.1539986E-01;  0.0000000E+00;  3.435945042945E-02;  0.000000000000E+00;  1.111401747437E+00;  1.7950606E-01;  7.7065103E-02;  8.7645710E+00
161;  1.610000315358E+00;  2.5832379E-01;  0.0000000E+00; -4.1637847E-01;  0.0000000E+00; -6.8362921E-01;  0.0000000E+00;  3.696516589372E-02;  0.000000000000E+00;  1.107452570500E+00; -2.8378882E+00;  7.3115961E-02;  9.1652733E+00
162;  1.620011880397E+00;  2.4820937E-01;  0.0000000E+00; -4.1948938E-01;  0.0000000E+00; -6.4486861E-01;  0.0000000E+00;  3.950826493151E-02;  0.000000000000E+00;  1.103154271671E+00; -2.8353451E+00;  6.8817737E-02;  9.5531929E+00
163;  1.630000640049E+00;  2.3745337E-01;  0.0000000E+00; -4.4745380E-01;  0.0000000E+00; -6.5934116E-01;  0.0000000E+00;  4.192317095209E-02;  0.000000000000E+00;  1.098932024692E+00; -2.8329302E+00;  6.4595473E-02;  9.9173648E+00
164;  1.640012205087E+00;  2.2823693E-01;  0.0000000E+00; -4.3576586E-01;  0.0000000E+00; -5.5342400E-01;  0.0000000E+00;  4.427024865828E-02;  0.000000000000E+00;  1.094478903095E+00; -2.8305831E+00;  6.0142332E-02;  1.0250031E+01
165;  1.650000964739E+00;  2.1124987E-01;  0.0000000E+00; -4.3899292E-01;  0.0000000E+00; -6.1242229E-01;  0.0000000E+00;  4.644267522819E-02;  0.000000000000E+00;  1.090290719214E+00; -2.8284107E+00;  5.5954103E-02;  1.0579537E+01
166;  1.660012529778E+00;  2.0401987E-01;  0.0000000E+00; -4.6344465E-01;  0.0000000E+00; -5.6735533E-01;  0.0000000E+00;  4.854373518751E-02;  0.000000000000E+00;  1.085671094454E+00; -2.8263096E+00;  5.1334461E-02;  1.0907382E+01
167;  1.670001289430E+00;  1.9543836E-01;  0.0000000E+00; -4.9075350E-01;  0.0000000E+00; -5.2743751E-01;  0.0000000E+00;  5.056095546919E-02;  0.000000000000E+00;  1.080830531046E+00; -2.8242924E+00;  4.6493874E-02;  1.1207990E+01
168;  1.680012854468E+00;  1.8378027E-01;  0.0000000E+00; -4.5836005E-01;  0.0000000E+00; -4.6030900E-01;  0.0000000E+00;  5.246765020216E-02;  0.000000000000E+00;  1.076122648197E+00; -2.8223857E+00;  4.1786049E-02;  1.1470503E+01
169;  1.690001614120E+00;  1.7552300E-01;  0.0000000E+00; -4.7585249E-01;  0.0000000E+00; -4.4318730E-01;  0.0000000E+00;  5.427334779621E-02;  0.000000000000E+00;  1.071366183347E+00; -2.8205800E+00;  3.7029603E-02;  1.1731735E+01
170;  1.700013179159E+00;  1.7367537E-01;  0.0000000E+00; -5.3688568E-01;  0.0000000E+00; -3.8255486E-01;  0.0000000E+00;  5.600925009679E-02;  0.000000000000E+00;  1.066318221321E+00; -2.8188441E+00;  3.1981566E-02;  1.1979731E+01
171;  1.710001938810E+00;  1.5552641E-01;  0.0000000E+00; -4.8884186E-01;  0.0000000E+00; -3.0792549E-01;  0.0000000E+00;  5.763888018316E-02;  0.000000000000E+00;  1.061267763725E+00; -2.8172145E+00;  2.6931189E-02;  1.2176132E+01
172;  1.720013503849E+00;  1.4515282E-01;  0.0000000E+00; -4.9920627E-01;  0.0000000E+00; -2.6759315E-01;  0.0000000E+00;  5.911546364183E-02;  0.000000000000E+00;  1.056526847319E+00; -2.8157379E+00;  2.2190230E-02;  1.2335294E+01
173;  1.730002263501E+00;  1.3014393E-01;  0.0000000E+00; -4.6008703E-01;  0.0000000E+00; -1.2327781E-01;  0.0000000E+00;  6.048608771924E-02;  0.000000000000E+00;  1.051705099154E+00; -2.8143673E+00;  1.7368487E-02;  1.2456583E+01
174;  1.740013828540E+00;  1.1890157E-01;  0.0000000E+00; -4.8501602E-01;  0.0000000E+00; -1.2369440E-01;  0.0000000E+00;  6.175859809335E-02;  0.000000000000E+00;  1.046864632984E+00; -2.8130948E+00;  1.2528033E-02;  1.2530695E+01
175;  1.750001055838E+00;  1.1313062E-01;  0.0000000E+00; -4.9361104E-01;  0.0000000E+00; -5.9644808E-04;  0.0000000E+00;  6.293487630360E-02;  0.000000000000E+00;  1.042075577414E+00; -2.8119185E+00;  7.7389801E-03;  1.2526813E+01
176;  1.760012620877E+00;  9.3784764E-02;  0.0000000E+00; -4.4949505E-01;  0.0000000E+00;  4.9029186E-02;  0.0000000E+00;  6.399616148310E-02;  0.000000000000E+00;  1.037386578856E+00; -2.8108572E+00;  3.0499826E-03;  1.2477240E+01
177;  1.770001380528E+00;  9.2116065E-02;  0.0000000E+00; -4.9143651E-01;  0.0000000E+00;  2.1163179E-01;  0.0000000E+00;  6.493514233871E-02;  0.000000000000E+00;  1.032660382607E+00; -2.8099182E+00; -1.6762396E-03;  1.2385418E+01
178;  1.780012945567E+00;  8.2925208E-02;  0.0000000E+00; -4.8042077E-01;  0.0000000E+00;  3.7538043E-01;  0.0000000E+00;  6.580400268018E-02;  0.000000000000E+00;  1.027772252680E+00; -2.8090494E+00; -6.5643630E-03;  1.2231956E+01
179;  1.790001705219E+00;  5.5625167E-02;  0.0000000E+00; -4.0611804E-01;  0.0000000E+00;  3.7566236E-01;  0.0000000E+00;  6.648070968244E-02;  0.000000000000E+00;  1.023456508103E+00; -2.8083726E+00; -1.0880127E-02;  1.2017597E+01
180;  1.800013270258E+00;  4.8539288E-02;  0.0000000E+00; -4.0538973E-01;  0.0000000E+00;  5.3164047E-01;  0.0000000E+00;  6.700062906781E-02;  0.000000000000E+00;  1.019462546131E+00; -2.8078527E+00; -1.4874078E-02;  1.1748985E+01
181;  1.810002029909E+00;  3.9795913E-02;  0.0000000E+00; -4.2359629E-01;  0.0000000E+00;  5.7703477E-01;  0.0000000E+00;  6.742739814914E-02;  0.000000000000E+00;  1.015370603516E+00; -2.8074260E+00; -1.8966011E-02;  1.1446704E+01
182;  1.820013594948E+00;  2.3756387E-02;  0.0000000E+00; -3.7886098E-01;  0.0000000E+00;  7.0359898E-01;  0.0000000E+00;  6.774683958485E-02;  0.000000000000E+00;  1.011265457219E+00; -2.8071065E+00; -2.3071140E-02;  1.1098385E+01
183;  1.830002354600E+00;  6.0129408E-03;  0.0000000E+00; -3.5487461E-01;  0.0000000E+00;  7.1702886E-01;  0.0000000E+00;  6.788757073123E-02;  0.000000000000E+00;  1.007549158994E+00; -2.8069658E+00; -2.6787445E-02;  1.0718718E+01
184;  1.840013919639E+00; -2.5640237E-03;  0.0000000E+00; -3.7512285E-01;  0.0000000E+00;  7.2432613E-01;  0.0000000E+00;  6.790327423631E-02;  0.000000000000E+00;  1.003942671373E+00; -2.8069501E+00; -3.0393963E-02;  1.0305081E+01
185;  1.850002679290E+00; -1.2977594E-02;  0.0000000E+00; -3.6671570E-01;  0.0000000E+00;  7.5276393E-01;  0.0000000E+00;  6.785603878016E-02;  0.000000000000E+00;  1.000069657503E+00; -2.8069973E+00; -3.4266950E-02;  9.8679772E+00
186;  1.860014244329E+00; -2.9529171E-02;  0.0000000E+00; -3.0803153E-01;  0.0000000E+00;  7.6161104E-01;  0.0000000E+00;  6.767459554197E-02;  0.000000000000E+00;  9.966807499248E-01; -2.8071788E+00; -3.7655875E-02;  9.3925839E+00
187;  1.870003003981E+00; -4.6582319E-02;  0.0000000E+00; -2.8277498E-01;  0.0000000E+00;  8.1845182E-01;  0.0000000E+00;  6.729642408210E-02;  0.000000000000E+00;  9.936367401536E-01; -2.8075570E+00; -4.0699911E-02;  8.9339265E+00
188;  1.880014569020E+00; -4.9180456E-02;  0.0000000E+00; -3.1298915E-01;  0.0000000E+00;  8.5439008E-01;  0.0000000E+00;  6.680384160593E-02;  0.000000000000E+00;  9.906943580657E-01; -2.8080495E+00; -4.3642292E-02;  8.4495799E+00
189;  1.890003328671E+00; -5.9964310E-02;  0.0000000E+00; -2.5959218E-01;  0.0000000E+00;  8.9856589E-01;  0.0000000E+00;  6.624836668079E-02;  0.000000000000E+00;  9.877446859899E-01; -2.8086050E+00; -4.6591938E-02;  7.9769660E+00
190;  1.900014893710E+00; -7.5509436E-02;  0.0000000E+00; -2.5744817E-01;  0.0000000E+00;  8.1134254E-01;  0.0000000E+00;  6.557159377015E-02;  0.000000000000E+00;  9.851878023112E-01; -2.8092818E+00; -4.9148828E-02;  7.4985776E+00
191;  1.910003653362E+00; -8.6962044E-02;  0.0000000E+00; -2.3807870E-01;  0.0000000E+00;  7.6435184E-01;  0.0000000E+00;  6.474673915163E-02;  0.000000000000E+00;  9.828523134544E-01; -2.8101067E+00; -5.1484322E-02;  7.0470659E+00
192;  1.920015218401E+00; -9.2911504E-02;  0.0000000E+00; -2.5196517E-01;  0.0000000E+00;  7.3780626E-01;  0.0000000E+00;  6.385900910886E-02;  0.000000000000E+00;  9.803051895456E-01; -2.8109944E+00; -5.4031429E-02;  6.6165497E+00
193;  1.930003978052E+00; -1.0482494E-01;  0.0000000E+00; -2.0408595E-01;  0.0000000E+00;  6.7755806E-01;  0.0000000E+00;  6.286611909364E-02;  0.000000000000E+00;  9.782657771942E-01; -2.8119873E+00; -5.6070860E-02;  6.2023436E+00
194;  1.940015543091E+00; -1.2116918E-01;  0.0000000E+00; -1.6437981E-01;  0.0000000E+00;  5.8422124E-01;  0.0000000E+00;  6.173286134879E-02;  0.000000000000E+00;  9.763512213879E-01; -2.8131205E+00; -5.7985425E-02;  5.8459888E+00
195;  1.950004302743E+00; -1.2956640E-01;  0.0000000E+00; -1.8373595E-01;  0.0000000E+00;  5.3484386E-01;  0.0000000E+00;  6.048988665022E-02;  0.000000000000E+00;  9.745669657429E-01; -2.8143635E+00; -5.9769695E-02;  5.5209041E+00
196;  1.960015867781E+00; -1.3943672E-01;  0.0000000E+00; -1.0428336E-01;  0.0000000E+00;  5.2068597E-01;  0.0000000E+00;  5.915253933616E-02;  0.000000000000E+00;  9.729418349966E-01; -2.8157009E+00; -6.1394805E-02;  5.2101215E+00
197;  1.970004627433E+00; -1.5391850E-01;  0.0000000E+00; -1.2519807E-01;  0.0000000E+00;  3.1928357E-01;  0.0000000E+00;  5.769504470367E-02;  0.000000000000E+00;  9.717136489588E-01; -2.8171584E+00; -6.2622996E-02;  4.9657173E+00
198;  1.980016192472E+00; -1.5994382E-01;  0.0000000E+00; -1.4067112E-01;  0.0000000E+00;  2.7611428E-01;  0.0000000E+00;  5.613489746489E-02;  0.000000000000E+00;  9.704683761834E-01; -2.8187185E+00; -6.3868263E-02;  4.7713793E+00
199;  1.990004952123E+00; -1.6734980E-01;  0.0000000E+00; -1.1762774E-01;  0.0000000E+00;  2.4439999E-01;  0.0000000E+00;  5.450560086784E-02;  0.000000000000E+00;  9.691116703656E-01; -2.8203478E+00; -6.5224994E-02;  4.6182762E+00
200;  2.000016517162E+00; -1.7745604E-01;  0.0000000E+00; -1.1209776E-01;  0.0000000E+00;  1.3419786E-01;  0.0000000E+00;  5.278378295617E-02;  0.000000000000E+00;  9.680524701493E-01; -2.8220696E+00; -6.6284182E-02;  4.5015234E+00
