part;time [s];fvel.x [m/s];fvel.y [m/s];fvel.z [m/s];fomega.x [rad/s];fomega.y [rad/s];fomega.z [rad/s];center.x [m];center.y [m];center.z [m];surge [m];heave [m];pitch [deg]
18;  1.800325996306E-01;  1.1242654E-02;  0.0000000E+00;  3.0650821E-01;  0.0000000E+00; -1.9174410E-02;  0.0000000E+00;  2.850695212703E+00;  0.000000000000E+00;  7.808827791420E-01;  6.9522467E-04;  3.0882772E-02;  2.2676208E-02
19;  1.900569590422E-01;  6.5931021E-03;  0.0000000E+00;  3.1509921E-01;  0.0000000E+00; -2.2903932E-02;  0.0000000E+00;  2.850774903899E+00;  0.000000000000E+00;  7.840247487929E-01;  7.7486614E-04;  3.4024751E-02;  3.4680263E-02
20;  2.000677169646E-01;  9.9848611E-03;  0.0000000E+00;  3.0581594E-01;  0.0000000E+00; -2.5976606E-02;  0.0000000E+00;  2.850881161653E+00;  0.000000000000E+00;  7.871176544838E-01;  8.8126610E-04;  3.7117731E-02;  4.9074944E-02
21;  2.100582298702E-01;  1.0294644E-02;  0.0000000E+00;  3.0944565E-01;  0.0000000E+00; -2.6725003E-02;  0.0000000E+00;  2.850973983194E+00;  0.000000000000E+00;  7.902090091622E-01;  9.7410215E-04;  4.0209068E-02;  6.4255020E-02
22;  2.200467550200E-01;  1.4557721E-02;  0.0000000E+00;  3.1083307E-01;  0.0000000E+00; -1.2390926E-02;  0.0000000E+00;  2.851093626394E+00;  0.000000000000E+00;  7.932932077233E-01;  1.0937150E-03;  4.3293297E-02;  7.6890950E-02
23;  2.300355874757E-01;  1.0934318E-02;  0.0000000E+00;  3.3738291E-01;  0.0000000E+00;  2.1239016E-02;  0.0000000E+00;  2.851220799198E+00;  0.000000000000E+00;  7.965053807671E-01;  1.2208851E-03;  4.6505425E-02;  7.3783170E-02
24;  2.400167735539E-01;  1.1629793E-02;  0.0000000E+00;  3.4999865E-01;  0.0000000E+00;  4.9664225E-02;  0.0000000E+00;  2.851344470399E+00;  0.000000000000E+00;  7.999398094986E-01;  1.3444497E-03;  4.9939819E-02;  5.4334126E-02
25;  2.500735105041E-01;  1.6976297E-02;  0.0000000E+00;  3.7499079E-01;  0.0000000E+00;  7.1362540E-02;  0.0000000E+00;  2.851492303746E+00;  0.000000000000E+00;  8.035912159828E-01;  1.4922739E-03;  5.3591234E-02;  1.9653858E-02
26;  2.600576662849E-01;  1.4614593E-02;  0.0000000E+00;  3.7716734E-01;  0.0000000E+00;  5.1620007E-02;  0.0000000E+00;  2.851626079407E+00;  0.000000000000E+00;  8.073616629167E-01;  1.6261909E-03;  5.7361719E-02; -1.8509819E-02
27;  2.700422422120E-01;  1.3480701E-02;  0.0000000E+00;  3.7847188E-01;  0.0000000E+00;  1.0962274E-02;  0.0000000E+00;  2.851792023482E+00;  0.000000000000E+00;  8.111217594396E-01;  1.7919733E-03;  6.1121781E-02; -3.7190366E-02
28;  2.800273454767E-01;  1.3888318E-02;  0.0000000E+00;  3.7400067E-01;  0.0000000E+00; -2.0586429E-02;  0.0000000E+00;  2.851923857160E+00;  0.000000000000E+00;  8.148835599967E-01;  1.9238057E-03;  6.4883566E-02; -3.3894792E-02
29;  2.900520043399E-01;  1.7743735E-02;  0.0000000E+00;  3.8018712E-01;  0.0000000E+00; -4.0023301E-02;  0.0000000E+00;  2.852076594465E+00;  0.000000000000E+00;  8.186424468567E-01;  2.0766389E-03;  6.8642480E-02; -1.5316691E-02
30;  3.000861220891E-01;  1.8148234E-02;  0.0000000E+00;  4.0375295E-01;  0.0000000E+00; -4.0319629E-02;  0.0000000E+00;  2.852248595288E+00;  0.000000000000E+00;  8.225903760528E-01;  2.2485697E-03;  7.2590425E-02;  8.9646237E-03
31;  3.100475476015E-01;  1.6725093E-02;  0.0000000E+00;  4.1596329E-01;  0.0000000E+00;  3.8273307E-03;  0.0000000E+00;  2.852435910534E+00;  0.000000000000E+00;  8.266472046821E-01;  2.4358603E-03;  7.6647279E-02;  1.8919630E-02
32;  3.200884556599E-01;  1.8237649E-02;  0.0000000E+00;  4.3623593E-01;  0.0000000E+00;  4.7277741E-02;  0.0000000E+00;  2.852614404735E+00;  0.000000000000E+00;  8.309557012751E-01;  2.6144533E-03;  8.0955788E-02;  4.1493426E-03
33;  3.300134068638E-01;  1.7255293E-02;  0.0000000E+00;  4.3001831E-01;  0.0000000E+00;  7.3660716E-02;  0.0000000E+00;  2.852776203536E+00;  0.000000000000E+00;  8.352500826993E-01;  2.7761994E-03;  8.5250133E-02; -2.8481897E-02
34;  3.400520832850E-01;  1.6433278E-02;  0.0000000E+00;  4.3930295E-01;  0.0000000E+00;  9.0461731E-02;  0.0000000E+00;  2.852949386865E+00;  0.000000000000E+00;  8.396200092542E-01;  2.9494450E-03;  8.9620112E-02; -7.7881328E-02
35;  3.500307492119E-01;  1.6911650E-02;  0.0000000E+00;  4.3606967E-01;  0.0000000E+00;  6.3205123E-02;  0.0000000E+00;  2.853126981930E+00;  0.000000000000E+00;  8.439748733415E-01;  3.1270070E-03;  9.3974916E-02; -1.2598291E-01
36;  3.600678257781E-01;  1.7770283E-02;  0.0000000E+00;  4.4790497E-01;  0.0000000E+00; -3.2097269E-02;  0.0000000E+00;  2.853302086069E+00;  0.000000000000E+00;  8.483910841606E-01;  3.3021187E-03;  9.8391107E-02; -1.3679169E-01
37;  3.700867372473E-01;  1.7787237E-02;  0.0000000E+00;  4.6463224E-01;  0.0000000E+00; -1.2407602E-01;  0.0000000E+00;  2.853487085807E+00;  0.000000000000E+00;  8.529780092967E-01;  3.4871245E-03;  1.0297804E-01; -8.8877824E-02
38;  3.800688157618E-01;  1.7671833E-02;  0.0000000E+00;  4.8377955E-01;  0.0000000E+00; -1.6701606E-01;  0.0000000E+00;  2.853652323514E+00;  0.000000000000E+00;  8.576976879479E-01;  3.6522447E-03;  1.0769770E-01; -3.1760372E-03
39;  3.900498686381E-01;  1.7799422E-02;  0.0000000E+00;  4.9554029E-01;  0.0000000E+00; -1.5143892E-01;  0.0000000E+00;  2.853835979985E+00;  0.000000000000E+00;  8.626199973082E-01;  3.8359881E-03;  1.1262010E-01;  9.0551325E-02
40;  4.000619505661E-01;  1.9838383E-02;  0.0000000E+00;  4.8814520E-01;  0.0000000E+00; -1.1219317E-01;  0.0000000E+00;  2.854014295576E+00;  0.000000000000E+00;  8.675264477900E-01;  4.0144035E-03;  1.1752650E-01;  1.6515417E-01
41;  4.100860118773E-01;  1.7059654E-02;  0.0000000E+00;  4.9132663E-01;  0.0000000E+00; -5.8575481E-02;  0.0000000E+00;  2.854192168716E+00;  0.000000000000E+00;  8.724587687587E-01;  4.1921849E-03;  1.2245883E-01;  2.1317082E-01
42;  4.200613757630E-01;  2.0239078E-02;  0.0000000E+00;  4.9292165E-01;  0.0000000E+00; -3.6708925E-02;  0.0000000E+00;  2.854380215884E+00;  0.000000000000E+00;  8.773488886436E-01;  4.3802369E-03;  1.2734891E-01;  2.3936453E-01
43;  4.300170560456E-01;  2.0841241E-02;  0.0000000E+00;  5.0343072E-01;  0.0000000E+00; -7.5668231E-02;  0.0000000E+00;  2.854575782084E+00;  0.000000000000E+00;  8.823146838284E-01;  4.5758997E-03;  1.3231473E-01;  2.6747123E-01
44;  4.400086076695E-01;  1.6426507E-02;  0.0000000E+00;  5.0937158E-01;  0.0000000E+00; -1.1610621E-01;  0.0000000E+00;  2.854779608300E+00;  0.000000000000E+00;  8.873456190759E-01;  4.7796453E-03;  1.3734568E-01;  3.2330889E-01
45;  4.500321580269E-01;  2.5115399E-02;  0.0000000E+00;  5.1864558E-01;  0.0000000E+00; -8.3965443E-02;  0.0000000E+00;  2.854987603878E+00;  0.000000000000E+00;  8.925166078561E-01;  4.9876759E-03;  1.4251669E-01;  3.8235711E-01
46;  4.600075187804E-01;  2.3778699E-02;  0.0000000E+00;  5.2984387E-01;  0.0000000E+00; -6.0219835E-02;  0.0000000E+00;  2.855223822547E+00;  0.000000000000E+00;  8.977464923234E-01;  5.2237718E-03;  1.4774652E-01;  4.2569528E-01
47;  4.700775967682E-01;  2.6944419E-02;  0.0000000E+00;  5.3418368E-01;  0.0000000E+00; -1.0565421E-02;  0.0000000E+00;  2.855482709717E+00;  0.000000000000E+00;  9.031004967666E-01;  5.4826804E-03;  1.5310050E-01;  4.4577648E-01
48;  4.800667721339E-01;  2.3706088E-02;  0.0000000E+00;  5.2634233E-01;  0.0000000E+00;  2.2339197E-02;  0.0000000E+00;  2.855725071480E+00;  0.000000000000E+00;  9.084397297676E-01;  5.7250166E-03;  1.5843972E-01;  4.4159272E-01
49;  4.900197094429E-01;  2.3732040E-02;  0.0000000E+00;  5.2625692E-01;  0.0000000E+00; -1.2690696E-03;  0.0000000E+00;  2.855966320972E+00;  0.000000000000E+00;  9.136506254402E-01;  5.9663319E-03;  1.6365066E-01;  4.3396008E-01
50;  5.000560357157E-01;  2.3953961E-02;  0.0000000E+00;  5.1884359E-01;  0.0000000E+00; -2.1666594E-02;  0.0000000E+00;  2.856205375549E+00;  0.000000000000E+00;  9.189452658572E-01;  6.2053473E-03;  1.6894528E-01;  4.4277129E-01
51;  5.100612774946E-01;  2.4889458E-02;  0.0000000E+00;  5.2212125E-01;  0.0000000E+00;  2.0905891E-02;  0.0000000E+00;  2.856456830030E+00;  0.000000000000E+00;  9.240950561586E-01;  6.4568961E-03;  1.7409511E-01;  4.4681845E-01
52;  5.200335401195E-01;  2.9845249E-02;  0.0000000E+00;  5.2280080E-01;  0.0000000E+00;  1.5297569E-01;  0.0000000E+00;  2.856746302831E+00;  0.000000000000E+00;  9.293212105802E-01;  6.7463091E-03;  1.7932122E-01;  3.9531721E-01
53;  5.300299812969E-01;  3.1378631E-02;  0.0000000E+00;  5.1358700E-01;  0.0000000E+00;  1.5837796E-01;  0.0000000E+00;  2.857057364545E+00;  0.000000000000E+00;  9.345198593011E-01;  7.0573657E-03;  1.8451991E-01;  2.9737079E-01
54;  5.400528065637E-01;  2.5865758E-02;  0.0000000E+00;  5.1925302E-01;  0.0000000E+00; -1.1696063E-01;  0.0000000E+00;  2.857339327053E+00;  0.000000000000E+00;  9.397110205307E-01;  7.3392648E-03;  1.8971103E-01;  2.7008367E-01
55;  5.500578248862E-01;  2.6962822E-02;  0.0000000E+00;  4.9365222E-01;  0.0000000E+00; -4.1212720E-01;  0.0000000E+00;  2.857604686097E+00;  0.000000000000E+00;  9.447838880065E-01;  7.6047194E-03;  1.9478390E-01;  4.3100573E-01
56;  5.600862893222E-01;  2.9332414E-02;  0.0000000E+00;  4.9511966E-01;  0.0000000E+00; -3.4749508E-01;  0.0000000E+00;  2.857869156750E+00;  0.000000000000E+00;  9.497780162438E-01;  7.8691130E-03;  1.9977801E-01;  6.6322547E-01
57;  5.700073291477E-01;  3.6002487E-02;  0.0000000E+00;  4.7977021E-01;  0.0000000E+00;  4.0491574E-02;  0.0000000E+00;  2.858200044258E+00;  0.000000000000E+00;  9.546251506921E-01;  8.2000330E-03;  2.0462514E-01;  7.5607177E-01
58;  5.800883076014E-01;  2.8547503E-02;  0.0000000E+00;  4.7754434E-01;  0.0000000E+00;  3.1095448E-01;  0.0000000E+00;  2.858518234857E+00;  0.000000000000E+00;  9.594380473263E-01;  8.5182289E-03;  2.0943807E-01;  6.5064031E-01
59;  5.900409910528E-01;  2.5385574E-02;  0.0000000E+00;  4.5575064E-01;  0.0000000E+00;  4.4149166E-01;  0.0000000E+00;  2.858774580915E+00;  0.000000000000E+00;  9.640696964263E-01;  8.7746513E-03;  2.1406971E-01;  4.1526182E-01
60;  6.000549974259E-01;  2.5197718E-02;  0.0000000E+00;  4.3161625E-01;  0.0000000E+00;  2.0748813E-01;  0.0000000E+00;  2.859034534690E+00;  0.000000000000E+00;  9.684707946711E-01;  9.0345865E-03;  2.1847085E-01;  2.1738850E-01
61;  6.100052574286E-01;  2.7290601E-02;  0.0000000E+00;  4.2729685E-01;  0.0000000E+00; -5.5039562E-02;  0.0000000E+00;  2.859274927546E+00;  0.000000000000E+00;  9.727708080856E-01;  9.2749676E-03;  2.2277079E-01;  1.7948047E-01
62;  6.200212101060E-01;  3.2502487E-02;  0.0000000E+00;  4.0164703E-01;  0.0000000E+00; -1.0843717E-01;  0.0000000E+00;  2.859583874800E+00;  0.000000000000E+00;  9.768883800509E-01;  9.5839689E-03;  2.2688838E-01;  2.2874354E-01
63;  6.300757052998E-01;  2.2293897E-02;  0.0000000E+00;  3.8767081E-01;  0.0000000E+00; -3.1795215E-02;  0.0000000E+00;  2.859880130669E+00;  0.000000000000E+00;  9.808787388467E-01;  9.8802002E-03;  2.3087879E-01;  2.7621377E-01
64;  6.400449276347E-01;  2.1983519E-02;  0.0000000E+00;  3.6498937E-01;  0.0000000E+00;  5.9958313E-02;  0.0000000E+00;  2.860082435606E+00;  0.000000000000E+00;  9.846109756823E-01;  1.0082378E-02;  2.3461096E-01;  2.5826726E-01
65;  6.500135093528E-01;  2.9077906E-02;  0.0000000E+00;  3.6566484E-01;  0.0000000E+00; -1.7781211E-01;  0.0000000E+00;  2.860333954824E+00;  0.000000000000E+00;  9.882970302694E-01;  1.0333921E-02;  2.3829704E-01;  2.7022027E-01
66;  6.600423806339E-01;  2.8903158E-02;  0.0000000E+00;  3.3215821E-01;  0.0000000E+00; -2.0587890E-01;  0.0000000E+00;  2.860625096424E+00;  0.000000000000E+00;  9.917573718553E-01;  1.0625156E-02;  2.4175743E-01;  4.1456187E-01
67;  6.700631943325E-01;  2.7279209E-02;  0.0000000E+00;  3.2187465E-01;  0.0000000E+00;  1.2205821E-01;  0.0000000E+00;  2.860909054747E+00;  0.000000000000E+00;  9.950375299989E-01;  1.0909094E-02;  2.4503754E-01;  4.3356723E-01
68;  6.800172854149E-01;  2.4966100E-02;  0.0000000E+00;  3.0600283E-01;  0.0000000E+00;  2.5946286E-01;  0.0000000E+00;  2.861166060070E+00;  0.000000000000E+00;  9.981680081918E-01;  1.1166126E-02;  2.4816805E-01;  3.0949438E-01
69;  6.900581509442E-01;  2.8768005E-02;  0.0000000E+00;  2.9965922E-01;  0.0000000E+00;  2.2329047E-01;  0.0000000E+00;  2.861448118379E+00;  0.000000000000E+00;  1.001209519590E+00;  1.1448215E-02;  2.5120957E-01;  1.6115862E-01
70;  7.000041770215E-01;  1.9104136E-02;  0.0000000E+00;  2.9284742E-01;  0.0000000E+00;  2.1517803E-01;  0.0000000E+00;  2.861693622440E+00;  0.000000000000E+00;  1.004167529988E+00;  1.1693673E-02;  2.5416763E-01;  4.2381356E-02
71;  7.100680960832E-01;  9.1692765E-04;  0.0000000E+00;  2.8412616E-01;  0.0000000E+00;  2.7132428E-01;  0.0000000E+00;  2.861788133508E+00;  0.000000000000E+00;  1.007061410864E+00;  1.1788167E-02;  2.5706146E-01; -1.0395553E-01
72;  7.200672590850E-01; -3.3253334E-03;  0.0000000E+00;  2.8167912E-01;  0.0000000E+00;  2.3203950E-01;  0.0000000E+00;  2.861786630111E+00;  0.000000000000E+00;  1.009876393626E+00;  1.1786546E-02;  2.5987637E-01; -2.5502265E-01
73;  7.300051713033E-01;  1.6256424E-03;  0.0000000E+00;  2.5391388E-01;  0.0000000E+00;  2.3496547E-01;  0.0000000E+00;  2.861775888388E+00;  0.000000000000E+00;  1.012574108807E+00;  1.1775815E-02;  2.6257407E-01; -3.8910119E-01
74;  7.400314624475E-01;  8.4672710E-03;  0.0000000E+00;  2.4879587E-01;  0.0000000E+00;  2.4997713E-01;  0.0000000E+00;  2.861814765088E+00;  0.000000000000E+00;  1.015089052464E+00;  1.1814764E-02;  2.6508908E-01; -5.2084333E-01
75;  7.500342769051E-01;  1.6768387E-02;  0.0000000E+00;  2.2060853E-01;  0.0000000E+00;  2.9218316E-01;  0.0000000E+00;  2.861934421416E+00;  0.000000000000E+00;  1.017428743597E+00;  1.1934482E-02;  2.6742881E-01; -6.6720557E-01
76;  7.600221630633E-01;  1.4699714E-02;  0.0000000E+00;  2.2444206E-01;  0.0000000E+00;  3.1808200E-01;  0.0000000E+00;  2.862100323409E+00;  0.000000000000E+00;  1.019586209416E+00;  1.2100350E-02;  2.6958622E-01; -8.4072349E-01
77;  7.700248481388E-01;  8.0198972E-03;  0.0000000E+00;  2.1022841E-01;  0.0000000E+00;  3.0736125E-01;  0.0000000E+00;  2.862213802671E+00;  0.000000000000E+00;  1.021856549927E+00;  1.2213831E-02;  2.7185655E-01; -1.0257094E+00
78;  7.800516204012E-01;  4.4422927E-03;  0.0000000E+00;  1.8416037E-01;  0.0000000E+00;  2.7594626E-01;  0.0000000E+00;  2.862278384521E+00;  0.000000000000E+00;  1.023799070969E+00;  1.2278469E-02;  2.7379906E-01; -1.1926540E+00
79;  7.900224925229E-01;  2.6133070E-03;  0.0000000E+00;  1.6601804E-01;  0.0000000E+00;  2.0905572E-01;  0.0000000E+00;  2.862303499649E+00;  0.000000000000E+00;  1.025673619149E+00;  1.2303501E-02;  2.7567363E-01; -1.3234153E+00
80;  8.000719627547E-01;  1.0946565E-02;  0.0000000E+00;  2.0247078E-01;  0.0000000E+00;  3.9468548E-01;  0.0000000E+00;  2.862354165376E+00;  0.000000000000E+00;  1.027413971222E+00;  1.2354097E-02;  2.7741390E-01; -1.4747471E+00
81;  8.100830513614E-01;  2.1040749E-02;  0.0000000E+00;  2.0964557E-01;  0.0000000E+00;  5.5765945E-01;  0.0000000E+00;  2.862516717160E+00;  0.000000000000E+00;  1.029536689152E+00;  1.2516599E-02;  2.7953668E-01; -1.7750553E+00
82;  8.200664150514E-01;  2.6133128E-02;  0.0000000E+00;  1.9606760E-01;  0.0000000E+00;  4.2392296E-01;  0.0000000E+00;  2.862748771093E+00;  0.000000000000E+00;  1.031476593047E+00;  1.2748744E-02;  2.8147661E-01; -2.0575067E+00
83;  8.300860250778E-01;  2.9727882E-02;  0.0000000E+00;  1.7820714E-01;  0.0000000E+00;  3.3260313E-01;  0.0000000E+00;  2.863030937710E+00;  0.000000000000E+00;  1.033399994168E+00;  1.3030886E-02;  2.8340003E-01; -2.2647443E+00
84;  8.400631917189E-01;  3.0006839E-02;  0.0000000E+00;  1.4087600E-01;  0.0000000E+00;  2.6088193E-01;  0.0000000E+00;  2.863326377675E+00;  0.000000000000E+00;  1.034966624035E+00;  1.3326278E-02;  2.8496658E-01; -2.4272507E+00
85;  8.500106555788E-01;  3.1148434E-02;  0.0000000E+00;  1.1612384E-01;  0.0000000E+00;  2.0528713E-01;  0.0000000E+00;  2.863625789622E+00;  0.000000000000E+00;  1.036361241797E+00;  1.3625768E-02;  2.8636127E-01; -2.5570976E+00
86;  8.600134736669E-01;  3.3732280E-02;  0.0000000E+00;  1.0626616E-01;  0.0000000E+00;  1.4880358E-01;  0.0000000E+00;  2.863950193349E+00;  0.000000000000E+00;  1.037455867644E+00;  1.3950103E-02;  2.8745585E-01; -2.6617917E+00
87;  8.700124712839E-01;  4.0727571E-02;  0.0000000E+00;  1.0773435E-01;  0.0000000E+00;  1.1342871E-01;  0.0000000E+00;  2.864311136970E+00;  0.000000000000E+00;  1.038500538151E+00;  1.4311195E-02;  2.8850052E-01; -2.7273831E+00
88;  8.800012309355E-01;  4.4556610E-02;  0.0000000E+00;  6.0134608E-02;  0.0000000E+00;  1.0966605E-01;  0.0000000E+00;  2.864737264002E+00;  0.000000000000E+00;  1.039287028778E+00;  1.4737216E-02;  2.8928700E-01; -2.7874027E+00
89;  8.900178309916E-01;  4.8653871E-02;  0.0000000E+00;  2.1892669E-02;  0.0000000E+00;  9.5354222E-02;  0.0000000E+00;  2.865204174389E+00;  0.000000000000E+00;  1.039662058902E+00;  1.5204145E-02;  2.8966205E-01; -2.8505381E+00
90;  9.000209557561E-01;  5.4377258E-02;  0.0000000E+00; -1.7525353E-02;  0.0000000E+00;  9.1551051E-02;  0.0000000E+00;  2.865722924180E+00;  0.000000000000E+00;  1.039662455470E+00;  1.5722820E-02;  2.8966244E-01; -2.9134721E+00
91;  9.100097154077E-01;  6.2544636E-02;  0.0000000E+00; -1.7427823E-02;  0.0000000E+00;  8.2068771E-02;  0.0000000E+00;  2.866307405312E+00;  0.000000000000E+00;  1.039435692380E+00;  1.6307352E-02;  2.8943568E-01; -2.9716422E+00
92;  9.200212804467E-01;  6.9287300E-02;  0.0000000E+00; -4.9162295E-02;  0.0000000E+00;  9.6834913E-02;  0.0000000E+00;  2.866964111236E+00;  0.000000000000E+00;  1.039020810293E+00;  1.6964028E-02;  2.8902076E-01; -3.0245604E+00
93;  9.300100400983E-01;  7.8639962E-02;  0.0000000E+00; -4.2798363E-02;  0.0000000E+00;  1.2963097E-01;  0.0000000E+00;  2.867699651423E+00;  0.000000000000E+00;  1.038483746838E+00;  1.7699629E-02;  2.8848374E-01; -3.0914253E+00
94;  9.400216051373E-01;  8.5358225E-02;  0.0000000E+00; -6.4244166E-02;  0.0000000E+00;  1.3194342E-01;  0.0000000E+00;  2.868508523489E+00;  0.000000000000E+00;  1.037978212624E+00;  1.8508430E-02;  2.8797820E-01; -3.1479585E+00
95;  9.500103647889E-01;  8.9684434E-02;  0.0000000E+00; -9.4022028E-02;  0.0000000E+00;  7.6160848E-02;  0.0000000E+00;  2.869384729548E+00;  0.000000000000E+00;  1.037213587311E+00;  1.9384721E-02;  2.8721358E-01; -3.2086346E+00
96;  9.600219298278E-01;  1.0471947E-01;  0.0000000E+00; -4.7810417E-02;  0.0000000E+00;  1.3753293E-01;  0.0000000E+00;  2.870363317910E+00;  0.000000000000E+00;  1.036515748308E+00;  2.0363287E-02;  2.8651567E-01; -3.2740172E+00
97;  9.700106894794E-01;  1.0916941E-01;  0.0000000E+00; -5.5235401E-02;  0.0000000E+00;  9.2661567E-02;  0.0000000E+00;  2.871423461657E+00;  0.000000000000E+00;  1.035987410315E+00;  2.1423492E-02;  2.8598741E-01; -3.3259493E+00
98;  9.800222545184E-01;  1.0702230E-01;  0.0000000E+00; -7.0616268E-02;  0.0000000E+00; -4.3502394E-02;  0.0000000E+00;  2.872512680678E+00;  0.000000000000E+00;  1.035482992408E+00;  2.2512633E-02;  2.8548300E-01; -3.3382084E+00
99;  9.900110141700E-01;  1.1617455E-01;  0.0000000E+00; -7.0792787E-02;  0.0000000E+00; -4.5195673E-02;  0.0000000E+00;  2.873628648985E+00;  0.000000000000E+00;  1.034713637753E+00;  2.3628606E-02;  2.8471367E-01; -3.3183708E+00
100;  1.000022579209E+00;  1.2497270E-01;  0.0000000E+00; -1.1760863E-02;  0.0000000E+00; -8.3086446E-02;  0.0000000E+00;  2.874853296031E+00;  0.000000000000E+00;  1.034336524652E+00;  2.4853243E-02;  2.8433658E-01; -3.2955713E+00
